name,cuisine,address,rating,latitude,longitude,phone,user_ratings_total,website,authenticity_score
Hotel Jai Bhawani Mutton Bhakri,Indian,"Pune Banglore Highway, KhedShivapur, Khed, Pune - Satara Rd, At Post, Khed Shivapur, Pune",4.0,18.3538932,73.8531959,+91 98222 43169,3696.0,,4.01
Pancham Food and Drinks,Indian,"9V73+CHR, Kalyan",4.3,18.3636484,73.85433069999999,Not Available,8.0,,4.28
Mauli Misal,Indian,"9V93+HMR, NH 48, Sasewadi",3.1,18.3689922,73.8541257,Not Available,49.0,,3.89
Surve's Pure Non-Veg,Indian,"NH4, Khed Shivapur, Ramnagar",3.5,18.3564758,73.8535137,Not Available,1246.0,https://survesrestaurant.com/,3.56
Shree Mahalaxmi Food Mall,Indian,"9V43+C38, Khed Shivapur, Ramnagar",2.5,18.3560272,73.8526991,Not Available,6.0,,4.18
Viraj Biryani,Indian,"Pune- Satar Highway, near Kailas Bhel, Ked, At Post, Khed Shivapur",4.3,18.3537949,73.85248419999999,+91 96231 61822,6.0,,4.28
Hotel Mukkam Post Gaudadara,Indian,"9V32+929, Ramnagar",4.6,18.3534417,73.8501241,Not Available,7.0,,4.3
Hotel Shivray,Indian,"9V42+9X9, Old Mumbai - Pune Hwy, Sphurti Society, Wakadewadi, Shivajinagar, Pune, Ramnagar",4.1,18.3559002,73.85251099999999,+91 96655 75705,82.0,,4.2
Hotel New Vilas,Indian,"9V22+CQQ, Khedshivapur, Pune",3.9,18.3510814,73.8519752,+91 96730 89807,1149.0,,3.93
Royal Biryani Khedshivapur,Indian,"9V32+MXQ, Ramnagar",4.9,18.3542856,73.8525405,+91 88560 41521,27.0,,4.41
Swaad Family Restaurant Veg Non veg,Indian,"Khed Shivapur Baug, Pune Bangalore Highway, Khed Shivapur Ramnagar., Pune",3.3,18.3519096,73.85275680000001,+91 87888 79333,318.0,,3.54
"Hotel Chul Mutton - Sagar Takawale Group of Hotels, Pune - Satara Road, Near Kailas Bhel, Khed Shivapur, Pune",Indian,"besides Kailas Express Inn, Opposite Konde Petrol Pump Khed Shivapur, Pune - Satara Rd, Pune",4.6,18.3555942,73.8524999,+91 86868 85555,8679.0,,4.6
"Hotel Laxmi,",Indian,"9V53+VGJ, Pune -Satara Road, khedshivapur, A/p Velu, Tal -Bhor Dist, Pune",4.8,18.3597041,73.8537558,+91 84460 83264,18.0,,4.36
Rohit Wadewale,Indian,"9V73+6JR, Pune Banglore Highway, Velu Phata, Tal Bhor, Pune",3.3,18.3631074,73.85402309999999,+91 89753 36680,34.0,https://rohitwadewale.com/,4.03
Someshwar Misal and Bhel,Indian,"9V23+J4C, Ramnagar",5.0,18.3515719,73.8526844,Not Available,1.0,,4.29
Trupti Authentic Indian Veg,Indian,"A/P Shivare,next to, banglore higway, Khed-Shivapur Toll Plaza, Pune",3.6,18.319777,73.85879,+91 90961 42403,3884.0,,3.62
Hotel Kandil,Indian,"Kasurdi fata,khed shivapur 8VV3+79Q Satara road , Mumbai, beglore highway, Pune",4.2,18.3432216,73.8534749,+91 90110 85766,912.0,,4.21
Sudama Bhel & South Indian Corner,Indian,"Sudama Bhel and South Indian Corner, near Khed-Shivapur Toll Plaza, Khed Shivapur",5.0,18.3327498,73.8522835,Not Available,16.0,,4.38
Hotel puneri sea food and mutton bhakri,Indian,"Mumbai Hwy, Ramnagar",4.5,18.3441102,73.85177999999999,Not Available,522.0,,4.47
Hotel Maratha Gaoran,Indian,"8VF4+H4J, Pune",4.1,18.3239308,73.85528930000001,Not Available,46.0,,4.23
Bhiwandi Darbar,Indian,"8VV3+83, Khed Shivapur, Ramnagar",3.6,18.3433125,73.8526875,+91 72788 23823,1096.0,,3.66
Hotel Jagdamba,Indian,Pune Banglore Highway KhedShivapur,4.2,18.3450314,73.85134590000001,+91 97623 12436,38952.0,,4.2
Joshi Wadewale - Khed Shivapur,Indian,"S No 931, Near Khed Shivapur, Pune-Banglore, Highway, Pune",3.3,18.3375589,73.8534581,+91 97672 21010,877.0,http://www.joshiwadewale.co.in/,3.4
Joshi Wadewale - Khed Shivapur Toll Plaza,Indian,"SR No.780 Khed Shivapur, near Toll Plaza, Pune",3.1,18.3375089,73.8534681,Not Available,588.0,http://www.joshiwadewale.co.in/,3.27
Vitthal Amruttulya & Shardwadi Misal,Indian,"Maharashtra Food flavour Moll, Khed Shivapur",4.0,18.3355988,73.8525025,+91 96047 17778,194.0,,4.1
Shree Vadewale Misal House,Indian,"8VM2+7X2, Khed-Shivapur Toll Plaza",4.1,18.3331391,73.8523807,+91 98224 12243,83.0,,4.2
Shivaay Snacks Centre,Indian,"8VH3+M3R, Pune",3.8,18.3292494,73.8526226,Not Available,15.0,,4.22
Hotel Royal Blue,Indian,"NH 4 Khed Shivapur Toll Plaza, Khed Shivapur, Pune",3.9,18.336993,73.85341919999999,+91 72766 06666,199.0,http://www.hotelroyalblue.com/,4.03
Shri Devi- IDLI DOSA,Indian,"Khed-Shivapur Toll Plaza, Pune",4.4,18.3354538,73.8523818,Not Available,29.0,,4.31
Krishna Khau Gali,Indian,"SHOP NO. UG3, NV BUSINESS CENTRE, near Pioneer Hospital, Somatne Phata, Tukaram Nagar, PUNE, Talegaon Dabhade",4.9,18.7035404,73.6862797,+91 99236 46207,112.0,,4.61
Indrayani Pure Veg,Indian,"MMXW+PXW, Old Mumbai - Pune Hwy, opp. Ladkat Petrol Pump, Somatne Phata, Dehu Road, Pimpri-Chinchwad",3.9,18.6993513,73.6974501,+91 98235 62002,6018.0,,3.91
Dvg Benne Dosa Talegaon,Indian,"Old Mumbai - Pune Hwy, near Pioneer Hospital, next to Sai Krupa EV Charging Station, Somatne Phata, Tukaram Nagar, Talegaon Dabhade",4.3,18.705094,73.68477519999999,+91 99399 33138,402.0,https://www.dvgbennedosa.com/,4.3
Indian Spice,Indian,"toll naka, Old Mumbai - Pune Hwy, near Somatane, Somatne Phata, Pune",4.7,18.7001328,73.69390039999999,+91 98220 31847,578.0,http://www.hotelindianspice.in/,4.64
Joshi Wadewale,Indian,"Somatne Phata, Tukaram Nagar, Talegaon Dabhade",3.6,18.7032949,73.6870868,+91 98900 75455,693.0,,3.69
Maharashtra Family Garden & Restaurant,Indian,"Old Mumbai Pune Highway, Opp Ladkat Petrol Pump, Somatne Phata, Pune",3.9,18.6994583,73.6962755,+91 99750 62786,1079.0,,3.93
Naadbramha Idli,Indian,"Trimurti Complex, Ta, Somatne Phata, Maval, Pune, Talegaon Dabhade",5.0,18.7034773,73.68627390000002,Not Available,1.0,,4.29
Shantai Dhaba,Indian,Talegaon Dabhade R,3.8,18.6986167,73.6993365,+91 98900 78391,384.0,,3.9
Adavi Kerala cafe,Indian,"Sus Ln, Sus, Pune",4.8,18.5552411,73.7433655,+91 90676 55508,65.0,,4.49
Shivlingam Restaurant,Indian,"Jay Bhavani Rd, Pune",4.6,18.5614635,73.7399133,+91 83780 97555,325.0,https://sunnysworldpune.com/shivlingam-punes-grandest-ever-veg-court/,4.53
Ramdev Pure Veg,Indian,"HP3V+VRF, Sus, Pune",4.0,18.5546764,73.74455250000001,+91 91567 26011,27.0,,4.22
Kulche Shulche,Indian,"Pashan-Sus Road, Gaon, Sus, Pune",4.8,18.5547097,73.7446539,Not Available,28.0,,4.4
The Ruby Hilltop Restaurant,Indian,"Jay Bhavani Rd, Pune",4.1,18.5616993,73.73866819999999,+91 83780 41555,5333.0,https://sunnysworldpune.com/best-romantic-restaurants-in-pune/,4.1
Saishree pure veg restaurant,Indian,"HQ32+72P, ठकसेन नगर, thaksen nagar, Sus, Pune",4.4,18.553259,73.75012869999999,+91 93713 86000,197.0,https://www.instagram.com/purevgsaishree?igsh=bnBxcWZ4c3p5a2Jy&utm_source=qr,4.36
Masala Chaha Symbiosis Lavale,Indian,"Symbiosis International (Deemed University, Lavale",5.0,18.5457615,73.7279226,+91 99604 64828,15.0,https://www.instagram.com/masala_chaha_symbiosis_lavale?igsh=dzN1enFvanpnZjR5,4.38
Shree Joshi wadewale paud / Misal cha Darbar,Indian,Paud,4.3,18.5240594,73.6088214,Not Available,592.0,,4.3
ROHIT WADEWALE AND FOOD MALL,Indian,"post-vithhalvadi fata, At, tal, mulshi, Pune",4.8,18.5210371,73.625039,Not Available,4.0,,4.3
Anandi Food House,Indian,"PJRM+33R, राष्ट्रीय महामार्ग, ४, Digvijay Colony, Vadgaon",4.6,18.7401409,73.63283539999999,Not Available,31.0,,4.36
Hotel Shivraj,Indian,"PJRM+846, Old Mumbai - Pune Hwy, in front of bhegade lawn, Vijay Nagar Colony, Vadgaon",4.1,18.7407995,73.632791,+91 95619 29999,5519.0,https://hotelshivraj.com/,4.1
97 FAMILY RESTAURANT&LOGGING,Indian,"JMC9+J84, Kasarsai, Kusgaon P.m.",5.0,18.6215048,73.6683415,Not Available,2.0,,4.3
Padharo Pure Veg,Indian,"Govind Food Shop, 1, DY Patil University Rd, Lohegaon, Pune",4.0,18.6154637,73.91074019999999,+91 73783 42929,295.0,,4.07
Usha South Indian Food,Indian,"Sr.no.296/2, op-Abhilasha, Porwal Rd, Lohegaon, Pune",4.1,18.6076483,73.9109067,+91 72769 83861,47.0,,4.23
SARVADA DOSA,Indian,"Shop No.03, Govind foodcourt, near Ajinkya DY patil university, Lohegaon, Pune",4.1,18.6155157,73.9106508,Not Available,34.0,,4.24
Bangalore Thatte Idli corner - Best Thatte Idli Dosas in Dhanori,Indian,"Porwal Rd, Nimbalkar Nagar, Kutwal Colony, Lohegaon, Pune",4.6,18.6100962,73.9115092,+91 80738 22350,72.0,,4.42
The Paratha Mahal,Indian,"Porwal Rd, Nimbalkar Nagar, Lohegaon, Pune",4.8,18.6104351,73.9111668,Not Available,22.0,http://g.co/kgs/8FjVbQ,4.38
Hotel Mini Punjab,Indian,"DY Patil University Rd, Lohegaon, Pune",4.1,18.6150757,73.9116288,+91 99708 02761,1001.0,,4.12
Mankar Dosa,Indian,"JW56+GG6, Porwal Rd, Nimbalkar Nagar, Lohegaon, Pune",3.4,18.6087965,73.9112909,Not Available,107.0,,3.83
Lucknow Biryani,Indian,"HAVELI, SHOP NO-3, SR NO-296/3/2 SHIV RESIDENCY LOHAGAON TQ, 411047, Porwal Rd, Pune",4.8,18.6097931,73.9113275,+91 89837 40422,354.0,,4.69
Hotel Raajaratna Garden restaurant,Indian,"Sr No. 299, 1A, DY Patil Road, Lohegaon, Pune",4.5,18.6167584,73.9077161,+91 86986 01010,168.0,https://www.instagram.com/rajratna.familygarden.resto/,4.42
Paramji Wadewale,Indian,"Shop no 1 & 2, Paramji wadewale, Marval Complex, Porwal Rd, opp. Park Spring Society, Nimbalkar Nagar, Dhanori, Pune",3.9,18.6100894,73.9114417,+91 79727 97987,114.0,,4.08
APNA DHABA,Indian,"Porwal Rd, beside Elite Abodeh, Lohegaon, Pune, imp",4.3,18.6155417,73.9106329,+91 91680 20695,,,
Agatya Bar & Restaurant,Indian,"DY Patil University Rd, Lohegaon, Pune",4.2,18.6151354,73.9099526,+91 75190 40404,3526.0,,4.2
Hotel Gurudatta,Indian,"Sinhgad Rd, Aatkarwadi, Aatekar Vasti, Ghera Sinhagad",4.2,18.3805783,73.7680215,+91 77987 23636,140.0,,4.23
Sinhagad Dhaba,Indian,"9Q85+62X, Sinhagad Ghat Rd, Thoptewadi",4.1,18.3656107,73.757594,+91 80076 20061,95.0,,4.19
Sihagad Darbar Hotel,Indian,"At Awasarewadi Post Kondhanpur, Tal, Haveli, Dist, Avasare Wadi, Ghera Sinhagad",4.7,18.363829,73.7813051,+91 88888 44324,7.0,,4.31
Roja's Home Flavours,Indian,"SKYI STAR TOWN TOWER-4, Bhukum, Pune",4.9,18.4974975,73.7263704,Not Available,33.0,,4.44
Hotel Tulsi Pure Veg,Indian,"beside shri manas hospital, Ananand Lons, Bhukum, Pune",4.8,18.4996258,73.72286749999999,Not Available,23.0,,4.38
Padmanabha Cafe,Indian,"S/N 516/2 Savitri heights, near axis Bank, heera garden , bhugaon, Mulshi Rd, dist:, tal:, Pune",4.9,18.5009245,73.74364030000001,Not Available,15.0,,4.36
Bhadait Misal,Indian,"Kanta Smruti, Opp. Muktai Lawns, Bhukum, Paud Rd, Pune",4.3,18.4993927,73.72305519999999,+91 77588 01696,622.0,,4.3
Naadbramha Idli - Bhugaon,Indian,"S No. 506, Matalwadi Phata, Swara Park, opp. Mankar Dosa, Bhugaon, Mulshi",3.5,18.5003742,73.73966089999999,+91 99234 52400,40.0,https://naadbramha.com/,4.06
Joshi Wadewale,Indian,"41, Mulshi Rd, nr. Shell petrol Pump, Bhukum",3.9,18.5001422,73.7251979,Not Available,2415.0,,3.92
Thikana Lakeview,Indian,"297, Mulshi Rd, near Manas lake, Bhugaon, Bavdhan, Pune",4.1,18.496023,73.7323205,+91 89567 82766,1883.0,http://bookviachat.com/id/thikanabhg,4.11
The Cliff,Indian,"The Cliff, Forest Trails Township, Paud Rd, Pune",4.2,18.5067749,73.7412385,+91 74473 17447,2826.0,http://fmlhospitality.com/,4.2
Shivaray Dhaba,Indian,"GP2H+7WX, Kothrud, Pirangut",4.7,18.5007487,73.7298579,+91 96655 92424,1739.0,https://www.shivaraydhaba.in/,4.68
Janvi Restaurant and Lodge,Indian,"GP2X+RR5, Shedgemala, Mulshi Rd, near Padmavati Mandir, opposite Montvert Building, Bhugaon, Bavdhan, Pune",4.1,18.5014922,73.7485536,+91 88060 19010,1206.0,,4.11
"Papal Mutton Bhakri, bhukum",Indian,"Mile Dagad Kramank 18, Bhukum",3.3,18.4999534,73.7307967,+91 70401 19984,655.0,,3.43
Hotel Jatra,Indian,"GP2G+GRM, Bhukum",4.6,18.5013346,73.7270454,+91 95037 77715,36.0,,4.37
THE UPPER DECK Wine-Dine-Banquets,Indian,Ghera Sinhagad,4.6,18.4014926,73.7683699,Not Available,27.0,http://theupperdeck.co.in/,4.35
Jogeshwari Misal,Indian,"Donje Gaon-Sinhagad Rd, Pune, Girinagar",4.0,18.4145619,73.7618469,+91 86687 19946,1111.0,,4.02
Hotel Amruteshwar & Restaurant Lodging,Indian,"Donje (Golewadi), Tal, Haveli,, Sinhgad Rd, Pune",3.8,18.3992109,73.768633,+91 89757 51975,117.0,,4.02
Mankar Dosa,Indian,"CQ86+9FQ, Girinagar, Gorhe Bk., Girinagar",3.2,18.415475,73.76039,Not Available,14.0,,4.15
Nikhara Shahi Biryani,Indian,"mulshi dam, Sinhgad Rd, near mankar dosa, Donaje, Girinagar",5.0,18.4130695,73.7656537,Not Available,1.0,,4.29
Hotel Mohatadevi Dhaba,Indian,"P33P+7H3, Chakan Shikrapur Rd, Jategaon Kh.",4.0,18.7038176,74.0852737,Not Available,3.0,,4.28
Akshar Brahma Pure Veg,Indian,"Shri Vyankatesh Blossoms Building, Shop No.1 near Cosmos Bank, Bharati Vidhyapith, Datta Nagar Rd, Ambegaon Budruk, Pune",4.5,18.4528305,73.8510337,+91 93718 19099,396.0,https://www.facebook.com/aksharbrahmapureveg,4.46
Tatvam Kitchen,Indian,"Dattakrupa Apartment, Shivanjali Lane, 1, Datta Nagar Rd, Ambegaon Budruk, Ambegaon",4.9,18.4486631,73.8503994,Not Available,37.0,,4.45
Sadaguru The house of Paratha,Indian,"Katraj Depot, Santosh Nagar, Katraj, Pune",4.9,18.4460178,73.85692279999999,+91 84468 47016,40.0,https://www.swiggy.com/restaurants/sadguru-the-house-of-paratha-bibwewadi-katraj-pune-485053,4.46
Radha Krishna Pure Veg Family Restaurant,Indian,"FV32+Q95, Chandrabhaga Nagar Rd, Shriram Nagar, Dhankawadi, Pune",4.1,18.4545183,73.8509633,+91 93707 44741,3534.0,,4.11
Shrinath Misal & Pure veg restaurant,Indian,"01FV25+33X, Pune - Bengaluru Hwy, Katraj, Pune",4.3,18.4502991,73.85779819999999,+91 89759 69231,14.0,https://id.vyaparify.com/pure-veg-and-south-indin,4.29
KAVYA PURE VEG,Indian,"Anupam Arcade, Pune - Bengaluru Hwy, Katraj, Pune",4.5,18.4500552,73.8577225,+91 70309 07090,28.0,,4.33
Ghevar Thali | Best Thali Restaurant in Pune,Indian,"Tiranga Chouk, LG 16, Panache Mall, Datta Nagar Rd, Shriram Nagar, Katraj, Pune",4.6,18.4519474,73.8517786,+91 70300 06477,5881.0,http://www.ghevarthali.com/,4.59
Mastan Hotel Branch no 1,Indian,"CVP6+G87, Katrajnagar, Katraj, Pune",3.9,18.4362793,73.8607997,Not Available,74.0,,4.12
Sampurn Satvik Misal,Indian,"48/63, Gujarwadi Rd, Sundar nagar, Katraj, Pune",5.0,18.4380322,73.8609937,Not Available,2.0,,4.3
Sugran Biryani (cloud Kitchen),Indian,"Flat No.102, Swagat Residency, near Rajaram Gas Agency, Shriram Nagar, Katraj, Pune",5.0,18.4522842,73.8528168,+91 91455 89090,28.0,http://www.sugaranbiryani.com/,4.44
The mango family garden restaurant,Indian,"39/8, near the mango family restaurant, Dalavi Nagar, Ambegaon Budruk, Pune",3.9,18.448667,73.8396886,+91 98815 77576,947.0,https://gardenrestaurant.org/,3.94
Dosa Heaven,Indian,"Parijat Co Op Socity, 5, 616, Rd, Tapodham Colony, Rao Colony, Rajgurav Colony, Talegaon Dabhade",5.0,18.7188133,73.6808963,Not Available,20.0,,4.4
Shivam Pure Veg Restaurant,Indian,"Shop A5, Shri. Sarsenapati Ajitsinharaje Dabhade Vyapari Sankul Maruti Mandir, Chowk, Talegaon Dabhade Rd, Pune",4.2,18.719587,73.6826858,+91 91566 56514,240.0,,4.22
Ekadashi Pure Veg & Banquet Hall,Indian,"PMMG+QRW, Khau Galli, Station, Talegaon-Chakan Rd, Talegaon Dabhade",4.1,18.7340428,73.6796569,+91 63663 61005,169.0,https://www.facebook.com/ekadashipurevegmaval,4.17
Navmi Hotel - Pure Veg,Indian,"PM9J+GCR, Vishal Sagar Complex, Talegaon Dabhade Rd, Tukaram Nagar, Talegaon Dabhade",4.0,18.7188588,73.6810165,+91 90119 69003,1078.0,,4.02
Pardeshi's Kitchen,Indian,"PM9Q+9V, Bhegade Aali, Talegaon Dabhade",4.3,18.7186345,73.6891668,+91 77968 05623,,,
Hotel Nisarg (Veg-Nonveg),Indian,"Talegaon-Chakan Rd, Malwadi, Talegaon Dabhade R, Talegaon Dabhade",3.7,18.7354469,73.708519,Not Available,53.0,,4.08
Hotel Kesnand Village,Indian,"H2MG+8G, Kesnand",3.8,18.5833462,74.0263348,+91 99226 03579,1820.0,,3.83
Chilly Spicy Chinese,Indian,"H29C+QGG, Kesnand",4.7,18.5692936,74.0213318,+91 95187 53153,124.0,,4.51
Hotel Shraddha Misal & Family Restaurant,Indian,"Lonikand,Magarvasti, near Shivraj Mobail shop, Pune",4.6,18.5939743,74.0323245,+91 98225 44323,106.0,,4.45
Mahadev South corner,Indian,Haveli,5.0,18.5887095,74.03206899999999,Not Available,1.0,,4.29
New Delhi zayka biryani & cateres,Indian,"Shop No 2, Kesnand Wade Gaon Rd, near by Theur Road, Wagholi, Pune, Kesnand",4.5,18.5713544,74.0216118,+91 81157 01200,2.0,,4.29
Hotel Rudra,Indian,"Maharashtra Pune wagholi. Kesnand, road, Wadebolai, Pune",4.3,18.5740725,74.0369082,+91 92732 11787,,,
Hotel Sarang,Indian,"8M3J+V8F, Khariv",4.5,18.3046907,73.68078229999999,Not Available,27.0,,4.33
Sahyadri tours restaurant,Indian,"9JJ4+9X5, Panshet - Ghol Rd, Panshet",3.3,18.3810138,73.6063285,Not Available,17.0,,4.14
Hotel Shouryawada Pure Veg,Indian,"01, Solapur - Pune Hwy, Loni Kalbhor",4.3,18.4890868,74.0378115,Not Available,396.0,,4.3
Shree Pure Veg,Indian,"Theur Phata, opp. of Jijau Garden, Kunjirwadi",4.6,18.4884954,74.0479809,+91 79708 52525,756.0,,4.56
Swad Dosa,Indian,"Solapur - Pune Hwy, Theur",4.7,18.4890889,74.051177,+91 95618 16847,46.0,,4.41
Shantai Cafe and Snacks,Indian,"Tal. Haveli, Kadam Vasti, Opp. Manohar Cloth Center, Loni-Kalbhor, Loni Railway Station Rd, Pune",4.2,18.4890972,74.0213263,+91 99700 41724,585.0,,4.21
SOUTH SPICE CAFE,Indian,"Shop No 11, HADKE FOOD COURT, Pune, Loni Kalbhor",5.0,18.489627,74.0232721,+91 93709 71824,14.0,,4.37
Misal Wada Loni Kalbhor Branch 5 (मिसळ वाडा शाखा क्रमांक ५),Indian,"F2QC+JM9, Ghorpade Wasti Rd, Loni Kalbhor",3.9,18.4890308,74.0217435,Not Available,8.0,,4.26
Naadbramha Idli Loni Kalbhor,Indian,"Vishwaraj Hospital, Loni Kalbhor",3.2,18.4888861,74.02197389999999,Not Available,33.0,https://naadbramha.com/,4.01
Mankar Dosa,Indian,"MIT Corner, Solapur - Pune Hwy, near Latur Bank, Loni Kalbhor",3.7,18.4886012,74.0243594,+91 88035 65565,192.0,,3.9
Anna's Biryani & Snacks,Indian,"MIT Institute of Design Rd, Loni Kalbhor",3.9,18.489138,74.0245,+91 95030 22258,384.0,,3.98
S k biryani,Indian,"Mumbai Highway Rd, Loni Kalbhor",3.9,18.4886298,74.038811,Not Available,64.0,,4.13
Hotel Aashirwad,Indian,"MIT College Rd, Opposite VishwaRaj Hospital Pune, Loni Kalbhor",3.8,18.4888613,74.02271379999999,Not Available,725.0,,3.86
MALABAR SPICES,Indian,"G NO-356 SHOP NO-5 SMURTI SHILP BUILDING KADAMWAK HAVELI, Kadam Wasti, Pune",4.2,18.4882713,74.0255052,+91 79029 55554,32.0,,4.26
Hotel Annapurna thali pure veg,Indian,"Khole vasti, Mumbai Highway Rd, Loni Kalbhor",4.3,18.4892491,74.02414209999999,+91 98226 67644,176.0,,4.29
Happy Punjabi Dhaba,Indian,"borakar vasti, Solapur - Pune Hwy, Loni Kalbhor",4.3,18.4888763,74.0464117,+91 79735 24811,766.0,,4.3
Ambalika Hotel,Indian,"F2QH+CM7, Loni Kalbhor Rd, Loni Kalbhor Gaon, Loni Kalbhor",4.2,18.4885455,74.0291574,+91 84848 22929,30.0,,4.26
Vrundavan Pure Veg - Best Family Restaurant,Indian,"Solapur - Pune Hwy, near Rajlaxmi Mangal Karyalay, Loni Kalbhor, Pune",4.4,18.4886313,74.0435995,+91 80073 12424,173.0,http://vrundavanpurevegpune.com/,4.36
cafe cravings,Indian,Pune-Solapur Highway Opposite To Shell Petrol Pump Loni-Kalbhor Pune 412-201,4.6,18.4884728,74.0405453,+91 80801 67984,648.0,,4.56
Tipsy Nation,Indian,"The Tipsy Tales, opp. MIT Gurukul, Kadam Wasti, Loni Kalbhor",4.1,18.4885813,74.0248628,+91 79721 61342,229.0,,4.16
The Biryani Story,Indian,"Shop No 3, Daily Bites Food Court, Loni Kalbhor",4.6,18.4876369,74.02564339999999,+91 79728 04743,56.0,,4.4
Hotel patilwada lonikalbhor,Indian,"Solapur Rd, near rajlaxmi karayala borkar vasti, Loni Kalbhor",3.7,18.4890473,74.0431619,Not Available,1207.0,,3.74
Asmita Wadewale,Indian,Askarwadi,4.2,18.4026897,73.91151119999999,Not Available,1523.0,,4.21
Oscarwadi Misal,Indian,"Askarwadi Phata, Near Bapdeo Ghat, Kondhwa, Kondhwa - Saswad Rd, At Post, Bhivri",3.8,18.3990642,73.9136362,+91 88889 60392,2981.0,,3.82
"Morya Misal, Dosa Junction",Indian,"9WVC+7JG, Bhivri",4.5,18.3931934,73.92157490000001,Not Available,26.0,,4.33
Mankar Dosa And Fast Food Bhivri,Indian,"Mankar Dosa and Fast Food, beside HP Petroleum, Bhivri, Pune",3.7,18.3905903,73.93051419999999,+91 90282 72761,40.0,,4.12
Hotel Lonkarwada,Indian,"भिवरी पुरंदर, पुणे, Bhivri",4.1,18.392372,73.9218467,+91 86989 80160,671.0,,4.12
Hotel Grand Purandar,Indian,"Askarwadi , Kondhwa-Saswad Road, Bhopdev Ghat At Post Bhivri, Tal:, Purandar, Pune",4.2,18.4015398,73.91183,Not Available,2662.0,https://instagram.com/hotelgrandpurandarpune?utm_medium=copy_link,4.2
हॉटेल महालक्ष्मी,Indian,"Askarwadi, pune",5.0,18.3995773,73.91329569999999,Not Available,1.0,,4.29
George Restaurant,Indian,"2436, General Thimayya Road, East St, Camp, Pune",4.1,18.5174086,73.8793602,+91 20 6602 0121,16960.0,,4.1
Naadbramha Idli - Fatima Nagar,Indian,"opposite Vishal Mega Mart, Fatima Nagar, Parmar Nagar, Wanowrie, Pune",4.6,18.5031451,73.9010952,+91 75174 83489,126.0,https://naadbramha.com/,4.46
Yumma Swami,Indian,"2, Moledina Rd, Cantonment, Camp, Pune",4.1,18.5188773,73.877275,+91 85301 59559,2059.0,,4.11
Supriya Restaurant,Indian,"Gitanjali Kunj, Opposite Nehru Memorial Hall, Ambedkar Road, Pune",4.1,18.5192233,73.8757028,+91 20 2613 7477,5829.0,https://supriyarestaurant.com/,4.1
Krushna Pure Veg Wanowarie,Indian,"Vitthal Rao Shivarkar Rd, opposite Mahatma Phule Sanskrutik Bhavan, Tatya Tope Housing Society, Wanwadi, Pune",4.2,18.4973525,73.9004453,+91 91563 92345,3765.0,,4.2
Bangalore Cafe,Indian,"173, MG Road, opposite Pulgate, police chowki, Agarwal Colony, Sadar Bazaar, Pune",4.1,18.5072084,73.8785688,+91 93732 81210,1237.0,,4.11
ZAM ZAM RESTAURANT,Indian,"Shop No 5, Amol Sagar Estate, Jai Society, Bhawani Peth, Pune",4.8,18.507475,73.8750278,+91 85540 50790,93.0,,4.53
"Katakirrr Misal (Camp, MG Road)",Indian,"Shop No.7, Geetanjali Society, MG Road, near Dorabjee Mall, next to Sidharth Pav Bhaji, Gawaliwada, Camp, Pune",4.0,18.5194363,73.8751454,+91 91122 33304,2379.0,,4.01
Radio Hotel,Indian,"Sachapir St, Camp, Pune",4.1,18.5138772,73.8772516,+91 20 2634 1048,3562.0,,4.11
Madinah Restaurant,Indian,"717, near Poona College, Bhawani Peth, Pune",4.0,18.5072702,73.8750724,+91 72767 44413,7390.0,,4.0
"Mamma Says - Homemade Bohra Food (Masalas, Mukhwas, Mithais, Biryani, Sheer Khurma)",Indian,"Shabbir Society, 9, 343/3, near Vinay High School or Orchid School, Bhawani Peth, Pune",5.0,18.5078581,73.87170929999999,+91 90753 19373,96.0,https://www.instagram.com/mamma_says_/?utm_source=google&utm_medium=organic&utm_campaign=gmb_profile&utm_content=instagram_link,4.63
