name,cuisine,address,rating,latitude,longitude,phone,user_ratings_total,website,authenticity_score,summary_text
Swad Nagpuri,Indian,"Shop No, 8, Chandrai Capital Building, near Sinhgad Institute of Management, Ambegaon Budruk, Pune",5.0,18.4631561,73.8367537,+91 76207 41703,52.0,https://www.instagram.com/swadnagpuri23?igsh=MTc2bGdzNGYyd3lpdA==,4.53,"Swad Nagpuri Indian Shop No, 8, Chandrai Capital Building, near Sinhgad Institute of Management, Ambegaon Budruk, Pune Rating: 5.0"
Yenna Dosa - South Indian restaurant in pune,Indian,"Otta no 248, FVC7+89G Yenna Dosa, Kothari blocks, Vasant Baug, Sangam Society, Bibwewadi, Pune",4.2,18.4784677,73.8604865,+91 75229 09090,3343.0,https://yennadosa.com/,4.2,"Yenna Dosa - South Indian restaurant in pune Indian Otta no 248, FVC7+89G Yenna Dosa, Kothari blocks, Vasant Baug, Sangam Society, Bibwewadi, Pune Rating: 4.2"
Guddan's Rasoi,Indian,"Shop No 2, Dining Hall Chowk, Undri Road, Handewadi, S No 26, 1 2, Handewadi Road, near SHIV SHAKTI, Pune",5.0,18.4699646,73.8569303,+91 90281 20441,26.0,,4.43,"Guddan's Rasoi Indian Shop No 2, Dining Hall Chowk, Undri Road, Handewadi, S No 26, 1 2, Handewadi Road, near SHIV SHAKTI, Pune Rating: 5.0"
Naadbramha Idli Singhgad Campus,Indian,"Sinhgad Institute Rd, Vadgaon Budruk, Pune",4.8,18.4602212,73.8357898,+91 90670 09822,47.0,https://naadbramha.com/,4.45,"Naadbramha Idli Singhgad Campus Indian Sinhgad Institute Rd, Vadgaon Budruk, Pune Rating: 4.8"
"Naadbramha Idli- KK Market Dhankawadi Bibvewadi, Pune",Indian,"KK Market Rd, opp. KK Market, Punyai Nagar, Panchod, Mangawadi, Pune",4.6,18.4686038,73.8596383,+91 75585 92025,848.0,https://naadbramha.com/,4.57,"Naadbramha Idli- KK Market Dhankawadi Bibvewadi, Pune Indian KK Market Rd, opp. KK Market, Punyai Nagar, Panchod, Mangawadi, Pune Rating: 4.6"
The good bowl,Indian,"occ no. 2, building, no. b, Satara Rd, Vasant Baug, Vasant Baug Society, Maharshi Nagar, Pune",3.1,18.4875209,73.8577845,+91 91366 81543,180.0,http://zoma.to/r/18874624,3.52,"The good bowl Indian occ no. 2, building, no. b, Satara Rd, Vasant Baug, Vasant Baug Society, Maharshi Nagar, Pune Rating: 3.1"
Atithi Veg,Indian,"serve no 15, Bhargav Stella, Shop no G1, Dhankawadi, Pune",4.5,18.4696582,73.8571127,+91 89830 08127,1050.0,,4.48,"Atithi Veg Indian serve no 15, Bhargav Stella, Shop no G1, Dhankawadi, Pune Rating: 4.5"
Shree narayan khaman and sweets balajinagar,Indian,"Shop no, rajvihar society, 1, Pawar hospital road, near Ellora Palace, New Rajgad Society, Panchod, Balaji Nagar, Pune",4.2,18.4658638,73.85887950000001,+91 73855 22221,1159.0,,4.21,"Shree narayan khaman and sweets balajinagar Indian Shop no, rajvihar society, 1, Pawar hospital road, near Ellora Palace, New Rajgad Society, Panchod, Balaji Nagar, Pune Rating: 4.2"
"Naadbramha Idli - Parvati Paytha, Pune",Indian,"Vrushali Complex, Shiv Darshan Rd, LIC Colony, Sivadarshan Poorgrasta Vasahat, Parvati Paytha, Pune",4.2,18.4886081,73.8537372,+91 94038 20801,170.0,http://naadbramha.com/,4.23,"Naadbramha Idli - Parvati Paytha, Pune Indian Vrushali Complex, Shiv Darshan Rd, LIC Colony, Sivadarshan Poorgrasta Vasahat, Parvati Paytha, Pune Rating: 4.2"
Astha Veg Platter,Indian,"Bk, Sinhgad Institute Rd, opp. Bank of India (Sou. Venutai chavan Polytechnic Sihivsrushti, Ambegaon Budruk, Pune",3.9,18.4622283,73.8362906,Not Available,18.0,,4.23,"Astha Veg Platter Indian Bk, Sinhgad Institute Rd, opp. Bank of India (Sou. Venutai chavan Polytechnic Sihivsrushti, Ambegaon Budruk, Pune Rating: 3.9"
Pune Adda,Indian,"Crystal Corporate, Bibwewadi Kondhwa Rd, opposite Light House, Vasant Baug, Market Yard, Gultekadi, Pune",4.3,18.4811276,73.8623527,+91 77580 88597,827.0,,4.3,"Pune Adda Indian Crystal Corporate, Bibwewadi Kondhwa Rd, opposite Light House, Vasant Baug, Market Yard, Gultekadi, Pune Rating: 4.3"
Ved Pure Veg,Indian,"MANGALMURTI COMPLEX, Sinhgad Rd, Pune Okayama Friendship Garden, Dattawadi, Pune",4.6,18.4896766,73.8319894,+91 82081 06537,139.0,,4.47,"Ved Pure Veg Indian MANGALMURTI COMPLEX, Sinhgad Rd, Pune Okayama Friendship Garden, Dattawadi, Pune Rating: 4.6"
Mehfil Restaurant And Bar,Indian,"Aranyeshwar Corner, 49/1, Supreme Industrial Estate, Pune - Satara Rd, Ruturang Society Phase II, Parvati Paytha, Pune",3.9,18.485792,73.857259,+91 20 2422 9837,522.0,,3.96,"Mehfil Restaurant And Bar Indian Aranyeshwar Corner, 49/1, Supreme Industrial Estate, Pune - Satara Rd, Ruturang Society Phase II, Parvati Paytha, Pune Rating: 3.9"
MAHARAJA BIRYANI'S,Indian,"Sinhgad campus, Vadgaon Budruk, Pune",4.7,18.4644556,73.8326335,Not Available,111.0,,4.5,"MAHARAJA BIRYANI'S Indian Sinhgad campus, Vadgaon Budruk, Pune Rating: 4.7"
Hotel Rutu gandh,Indian,"Shop no 4, Jadhav Nagar, Lane no 6, Vadgaov Bk, Sinhgad Rd, pune,, Pune",3.7,18.4684962,73.831026,+91 98223 29630,230.0,,3.88,"Hotel Rutu gandh Indian Shop no 4, Jadhav Nagar, Lane no 6, Vadgaov Bk, Sinhgad Rd, pune,, Pune Rating: 3.7"
Radha Krushna Pure Veg. Family Restaurant,Indian,"Soba Savera Co. Op. Society, opp. Yashwantrao Chavan School, Bibwewadi, Pune",4.0,18.4751345,73.8603832,+91 88568 76273,2096.0,,4.01,"Radha Krushna Pure Veg. Family Restaurant Indian Soba Savera Co. Op. Society, opp. Yashwantrao Chavan School, Bibwewadi, Pune Rating: 4.0"
Jai Bhavani Restaurant,Indian,"25/1,1st Floor, Kapila Building, Pune - Satara Rd, near HDFC bank, Shridharnagar, Vivek Nagar, Dhankawadi, Pune",3.8,18.4633359,73.85853190000002,+91 99355 87474,816.0,,3.85,"Jai Bhavani Restaurant Indian 25/1,1st Floor, Kapila Building, Pune - Satara Rd, near HDFC bank, Shridharnagar, Vivek Nagar, Dhankawadi, Pune Rating: 3.8"
Southex Idli,Indian,"FV75+H3H, Balaji Nagar Rd, Chitanya Nagar, Kala Nagar, Dhankawadi, Pune",4.2,18.4641771,73.8578622,Not Available,23.0,https://southexidli.co.in/,4.27,"Southex Idli Indian FV75+H3H, Balaji Nagar Rd, Chitanya Nagar, Kala Nagar, Dhankawadi, Pune Rating: 4.2"
Shivanjali Biryani,Indian,"Geetanjali- Shivanjali, Pune Satara Road, Mahadev Vihar Society Shop no 8. Near Walvekar Lawns, Pune",4.6,18.4810832,73.856538,+91 87964 36555,90.0,,4.43,"Shivanjali Biryani Indian Geetanjali- Shivanjali, Pune Satara Road, Mahadev Vihar Society Shop no 8. Near Walvekar Lawns, Pune Rating: 4.6"
Nimantran Restaurant & Bar,Indian,"692/A/3C, next to Pushpa Mangal Karyalaya, Vasant Baug, Prem Nagar, Bibwewadi, Pune",4.1,18.4862639,73.858857,+91 83080 09009,6204.0,https://www.nimantranrestaurant.com/,4.1,"Nimantran Restaurant & Bar Indian 692/A/3C, next to Pushpa Mangal Karyalaya, Vasant Baug, Prem Nagar, Bibwewadi, Pune Rating: 4.1"
R.K.Biryani House,Indian,"Soba Savera Apartment, shop, Sr No 681 / 1 / 2, Shop No B.S.4, Society, next to relax corner, Bibwewadi, Pune",3.8,18.4752437,73.86176019999999,+91 90116 56588,299.0,https://rkrestaurant.com/,3.92,"R.K.Biryani House Indian Soba Savera Apartment, shop, Sr No 681 / 1 / 2, Shop No B.S.4, Society, next to relax corner, Bibwewadi, Pune Rating: 3.8"
Sumedyam,Indian,"FR8X+XMH, Sahyadri Nagar Rd, Sahyadri Nagar, Ramchandra Nagar, Jyoti Park, Dhankawadi, Pune",5.0,18.4674189,73.8491678,Not Available,2.0,,4.3,"Sumedyam Indian FR8X+XMH, Sahyadri Nagar Rd, Sahyadri Nagar, Ramchandra Nagar, Jyoti Park, Dhankawadi, Pune Rating: 5.0"
Ruchira Foodie Corner,Indian,"Padmadarshan Society, Sant Nagar, Parvati Paytha, Pune",4.0,18.4809594,73.8544096,+91 93710 78575,44.0,,4.2,"Ruchira Foodie Corner Indian Padmadarshan Society, Sant Nagar, Parvati Paytha, Pune Rating: 4.0"
Relax Dhaba,Indian,"Vadgaon Budruk, Pune",3.5,18.4650878,73.83377639999999,+91 99700 85034,211.0,,3.75,"Relax Dhaba Indian Vadgaon Budruk, Pune Rating: 3.5"
Khushboo Pure Veg - Dhankawadi,Indian,"Satara Road near Petrol Pump Vaibhav Nagar Society, Dhankawadi, Pune",4.1,18.4633697,73.8584774,+91 20 2436 9658,2899.0,,4.11,"Khushboo Pure Veg - Dhankawadi Indian Satara Road near Petrol Pump Vaibhav Nagar Society, Dhankawadi, Pune Rating: 4.1"
Bharne's Kitchen,Indian,"Shop No 1, Sinhgad Campus, Pune",5.0,18.4631251,73.83794329999999,Not Available,17.0,,4.39,"Bharne's Kitchen Indian Shop No 1, Sinhgad Campus, Pune Rating: 5.0"
Bibwewadi pune,Indian,"FV96+7XR, Lower Bibwewadi, Lower Indira Nagar, Bibwewadi, Pune",4.6,18.4682279,73.8623886,Not Available,19.0,,4.33,"Bibwewadi pune Indian FV96+7XR, Lower Bibwewadi, Lower Indira Nagar, Bibwewadi, Pune Rating: 4.6"
Milan Khanawal (सुभेदार बंधू),Indian,"Shewanta Hights, Ahilyadevi Chowk, Pune - Satara Rd, Sambhajinagar, Dhankawadi, Pune",4.0,18.468407,73.8571652,+91 70281 79864,465.0,,4.05,"Milan Khanawal (सुभेदार बंधू) Indian Shewanta Hights, Ahilyadevi Chowk, Pune - Satara Rd, Sambhajinagar, Dhankawadi, Pune Rating: 4.0"
Sainath Khanaval Balaji Nagar,Indian,"Pune - Satara Rd, near HDFC Bank, opposite HP Petrol Pump, Chitanya Nagar, Kala Nagar, Balaji Nagar, Pune",4.3,18.4637633,73.85792719999999,+91 86688 69129,745.0,,4.3,"Sainath Khanaval Balaji Nagar Indian Pune - Satara Rd, near HDFC Bank, opposite HP Petrol Pump, Chitanya Nagar, Kala Nagar, Balaji Nagar, Pune Rating: 4.3"
"Aparant Nonveg, Dhankawadi",Indian,"Dhankawade Patil House, Pune - Satara Rd, above Akshay Veg Restaurant, near Axis Bank, Balajinagar, Dhankawadi, Pune",4.4,18.4666725,73.8581608,Not Available,203.0,,4.36,"Aparant Nonveg, Dhankawadi Indian Dhankawade Patil House, Pune - Satara Rd, above Akshay Veg Restaurant, near Axis Bank, Balajinagar, Dhankawadi, Pune Rating: 4.4"
Ammas Idli,Indian,"Shop no 16, Shanti Dhoot complex, Shiv Darshan Rd, opp. to Muktangan school, Parvati, Parvati Industrial Estate, Parvati Paytha, Pune",5.0,18.4896522,73.8541803,Not Available,3.0,,4.3,"Ammas Idli Indian Shop no 16, Shanti Dhoot complex, Shiv Darshan Rd, opp. to Muktangan school, Parvati, Parvati Industrial Estate, Parvati Paytha, Pune Rating: 5.0"
Aarya's Biryani Hub,Indian,"Classic Complex, KK Market Rd, Punyai Nagar, Panchod, Balaji Nagar, Pune",4.5,18.4684376,73.8586275,+91 98600 87122,269.0,,4.44,"Aarya's Biryani Hub Indian Classic Complex, KK Market Rd, Punyai Nagar, Panchod, Balaji Nagar, Pune Rating: 4.5"
Shivam Veg Restaurant,Indian,"FV84+23C, Dhankawadi Rd, Opp. Dhankawadi Post Office, Girinagar Society, Anant Nagar, Kala Nagar, Dhankawadi, Pune",3.9,18.4650694,73.8551454,+91 20 2436 6472,1432.0,,3.93,"Shivam Veg Restaurant Indian FV84+23C, Dhankawadi Rd, Opp. Dhankawadi Post Office, Girinagar Society, Anant Nagar, Kala Nagar, Dhankawadi, Pune Rating: 3.9"
Relax Corner Pure Veg Restaurant,Indian,"Shop No B6, Soba Savera Complex, Bus Stop, behind Bibwewadi, Jedhe Nagar, Shree Sant Eknath Nagar, Padmavati Nagar, Pune",3.7,18.4752217,73.8616432,+91 96577 41643,836.0,,3.76,"Relax Corner Pure Veg Restaurant Indian Shop No B6, Soba Savera Complex, Bus Stop, behind Bibwewadi, Jedhe Nagar, Shree Sant Eknath Nagar, Padmavati Nagar, Pune Rating: 3.7"
SAMRIDDHI By KD's Family Restaurant,Indian,"Shop No 10 11, Capital Building, Grand View 7, Pune",4.6,18.4607574,73.832276,+91 99990 01688,37.0,https://magicpin.in/Pune/Dhankawadi/Restaurant/Samriddhi-By-KdS-Family-Restaurant/store/1551208/?utm_source=gbp,4.37,"SAMRIDDHI By KD's Family Restaurant Indian Shop No 10 11, Capital Building, Grand View 7, Pune Rating: 4.6"
REDDY'S BIRYANI,Indian,"SrNo 34/4, Siddhi Vinayak society Society, opposite of Mohan Nagar, Tanaje Nagar, Mohan Nagar, Dhankawadi, Pune",4.2,18.4602093,73.8499272,+91 81492 20393,771.0,https://youtu.be/XowGCQ1wfvl,4.21,"REDDY'S BIRYANI Indian SrNo 34/4, Siddhi Vinayak society Society, opposite of Mohan Nagar, Tanaje Nagar, Mohan Nagar, Dhankawadi, Pune Rating: 4.2"
Taware’Z Biryani,Indian,"Front of Chai Sutta Bar, Sinhgad Campus Vadgaon, Polly Hub, Datta Mandir Road, near Sai Medico, Vadgaon Budruk, Pune",4.9,18.4650121,73.8333277,Not Available,12.0,,4.35,"Taware’Z Biryani Indian Front of Chai Sutta Bar, Sinhgad Campus Vadgaon, Polly Hub, Datta Mandir Road, near Sai Medico, Vadgaon Budruk, Pune Rating: 4.9"
Shree Samarth Snaks,Indian,"C/10/D/23, Konark Vihar, New Nurses Town Cooperative Society, Dhankawadi Nera, Hatti Chowk, Sambhaji, Pune",5.0,18.468222,73.854625,+91 96892 31648,4.0,,4.31,"Shree Samarth Snaks Indian C/10/D/23, Konark Vihar, New Nurses Town Cooperative Society, Dhankawadi Nera, Hatti Chowk, Sambhaji, Pune Rating: 5.0"
Surves Veg Nonveg,Indian,"Sr No 17, Pune - Satara Rd, Sahakar Nagar, Chowk, Padmavati Nagar, Pune",3.5,18.4747359,73.85603569999999,+91 98819 99960,32.0,,4.09,"Surves Veg Nonveg Indian Sr No 17, Pune - Satara Rd, Sahakar Nagar, Chowk, Padmavati Nagar, Pune Rating: 3.5"
Tiranga - Biryani & Curry House,Indian,"Decision Towers, Pune - Satara Rd, next to McDonald’s, opposite Bhapkar Petrol Pump, Adinath Society, Arihant Society, Maharshi Nagar, Pune",3.8,18.4881496,73.8580329,+91 88888 49830,2078.0,,3.82,"Tiranga - Biryani & Curry House Indian Decision Towers, Pune - Satara Rd, next to McDonald’s, opposite Bhapkar Petrol Pump, Adinath Society, Arihant Society, Maharshi Nagar, Pune Rating: 3.8"
Hotel Kaveri - Bibwewadi,Indian,"Shop No. 251, opposite Kothari Block, beside Yenna Dosa, Natekar Society, Ota, Bibwewadi, Pune",3.9,18.4785805,73.8604392,+91 84400 40069,1359.0,https://www.facebook.com/HotelKaveriBibwewadi/,3.93,"Hotel Kaveri - Bibwewadi Indian Shop No. 251, opposite Kothari Block, beside Yenna Dosa, Natekar Society, Ota, Bibwewadi, Pune Rating: 3.9"
Mehfil India,Indian,"Shop No.1, Lilai Building, PMC Water Tank, Wadgaon Bk, Pune",4.1,18.4649463,73.83311119999999,+91 98601 94242,21.0,,4.25,"Mehfil India Indian Shop No.1, Lilai Building, PMC Water Tank, Wadgaon Bk, Pune Rating: 4.1"
Giriraj Pure Veg,Indian,"no 31, Trimurti Complex , Beside WS Bakers, Pune-Satara Road, Shop No.16 Survey No, Dhankawadi, Pune",4.0,18.4627846,73.85842629999999,+91 99756 51212,168.0,,4.11,"Giriraj Pure Veg Indian no 31, Trimurti Complex , Beside WS Bakers, Pune-Satara Road, Shop No.16 Survey No, Dhankawadi, Pune Rating: 4.0"
The Hungry Sardar- Hungry to serve,Indian,"Gold touch fitness club, Sihagad law college, Vadgaon Budruk, Pune",4.6,18.4650612,73.83428669999999,+91 98503 18641,44.0,https://www.instagram.com/the_hungrysardar?igsh=MWthYzlyZzNnNng2OA==,4.38,"The Hungry Sardar- Hungry to serve Indian Gold touch fitness club, Sihagad law college, Vadgaon Budruk, Pune Rating: 4.6"
Hotel Shree Ganesh Prasad,Indian,"Pune Banglore Highway Pashan Exit, Baner, Khed Shivapur, Ramnagar",4.1,18.3537943,73.8530588,Not Available,136.0,,4.18,"Hotel Shree Ganesh Prasad Indian Pune Banglore Highway Pashan Exit, Baner, Khed Shivapur, Ramnagar Rating: 4.1"
"Sai Chhaya Misal House, Velu/NH4 Branch",Indian,Pune,3.7,18.3617368,73.85386749999999,+91 98505 15163,435.0,https://www.facebook.com/hotelsaichaya/,3.81,"Sai Chhaya Misal House, Velu/NH4 Branch Indian Pune Rating: 3.7"
Hotel Samrudhi,Indian,"9V93+7M7, Satara Road, Velu Katraj, Pune",3.8,18.3681715,73.85415650000002,+91 70832 89977,285.0,,3.93,"Hotel Samrudhi Indian 9V93+7M7, Satara Road, Velu Katraj, Pune Rating: 3.8"
Hotel Vishal - Family Restaurant,Indian,"At Post Khed Shivapur, Pune-Banglore Highway, Pune",4.0,18.352509,73.85212419999999,+91 20 2438 4595,1512.0,,4.02,"Hotel Vishal - Family Restaurant Indian At Post Khed Shivapur, Pune-Banglore Highway, Pune Rating: 4.0"
Ayodhya Pure Veg Family Restaurant,Indian,"Khed Shivapur Bag, Pune - Satara Rd, opposite Shriram Petrolium, Velu, Pune",4.4,18.3581793,73.852964,+91 93595 05799,344.0,http://www.ayodhyarestaurant.in/,4.37,"Ayodhya Pure Veg Family Restaurant Indian Khed Shivapur Bag, Pune - Satara Rd, opposite Shriram Petrolium, Velu, Pune Rating: 4.4"
Kailas Bhel,Indian,"Taluka Haveli, Pune-Satara Road, Opp. HP Petrol Pump Konde, Khed-Shivapur (Baug",4.1,18.3550205,73.85234299999999,+91 97300 88217,14643.0,,4.1,"Kailas Bhel Indian Taluka Haveli, Pune-Satara Road, Opp. HP Petrol Pump Konde, Khed-Shivapur (Baug Rating: 4.1"
HOTEL SHREE VADEWALE MISAL HOUSE SOUTH INDIAN,Indian,"Pune - Satara Rd, At Post, Khed Shivapur, Pune",4.1,18.3538875,73.8532057,+91 77440 97729,220.0,,4.16,"HOTEL SHREE VADEWALE MISAL HOUSE SOUTH INDIAN Indian Pune - Satara Rd, At Post, Khed Shivapur, Pune Rating: 4.1"
Mankar Dosa,Indian,"9V22+GQW, Khed Shivapur, Ramnagar",3.9,18.3513509,73.85195139999999,+91 98501 92939,234.0,,4.01,"Mankar Dosa Indian 9V22+GQW, Khed Shivapur, Ramnagar Rating: 3.9"
Hotel Jai Bhawani Mutton Bhakri,Indian,"Pune Banglore Highway, KhedShivapur, Khed, Pune - Satara Rd, At Post, Khed Shivapur, Pune",4.0,18.3538932,73.8531959,+91 98222 43169,3696.0,,4.01,"Hotel Jai Bhawani Mutton Bhakri Indian Pune Banglore Highway, KhedShivapur, Khed, Pune - Satara Rd, At Post, Khed Shivapur, Pune Rating: 4.0"
Pancham Food and Drinks,Indian,"9V73+CHR, Kalyan",4.3,18.3636484,73.85433069999999,Not Available,8.0,,4.28,"Pancham Food and Drinks Indian 9V73+CHR, Kalyan Rating: 4.3"
Mauli Misal,Indian,"9V93+HMR, NH 48, Sasewadi",3.1,18.3689922,73.8541257,Not Available,49.0,,3.89,"Mauli Misal Indian 9V93+HMR, NH 48, Sasewadi Rating: 3.1"
Surve's Pure Non-Veg,Indian,"NH4, Khed Shivapur, Ramnagar",3.5,18.3564758,73.8535137,Not Available,1246.0,https://survesrestaurant.com/,3.56,"Surve's Pure Non-Veg Indian NH4, Khed Shivapur, Ramnagar Rating: 3.5"
Shree Mahalaxmi Food Mall,Indian,"9V43+C38, Khed Shivapur, Ramnagar",2.5,18.3560272,73.8526991,Not Available,6.0,,4.18,"Shree Mahalaxmi Food Mall Indian 9V43+C38, Khed Shivapur, Ramnagar Rating: 2.5"
Viraj Biryani,Indian,"Pune- Satar Highway, near Kailas Bhel, Ked, At Post, Khed Shivapur",4.3,18.3537949,73.85248419999999,+91 96231 61822,6.0,,4.28,"Viraj Biryani Indian Pune- Satar Highway, near Kailas Bhel, Ked, At Post, Khed Shivapur Rating: 4.3"
Hotel Mukkam Post Gaudadara,Indian,"9V32+929, Ramnagar",4.6,18.3534417,73.8501241,Not Available,7.0,,4.3,"Hotel Mukkam Post Gaudadara Indian 9V32+929, Ramnagar Rating: 4.6"
Hotel Shivray,Indian,"9V42+9X9, Old Mumbai - Pune Hwy, Sphurti Society, Wakadewadi, Shivajinagar, Pune, Ramnagar",4.1,18.3559002,73.85251099999999,+91 96655 75705,82.0,,4.2,"Hotel Shivray Indian 9V42+9X9, Old Mumbai - Pune Hwy, Sphurti Society, Wakadewadi, Shivajinagar, Pune, Ramnagar Rating: 4.1"
Hotel New Vilas,Indian,"9V22+CQQ, Khedshivapur, Pune",3.9,18.3510814,73.8519752,+91 96730 89807,1149.0,,3.93,"Hotel New Vilas Indian 9V22+CQQ, Khedshivapur, Pune Rating: 3.9"
Royal Biryani Khedshivapur,Indian,"9V32+MXQ, Ramnagar",4.9,18.3542856,73.8525405,+91 88560 41521,27.0,,4.41,"Royal Biryani Khedshivapur Indian 9V32+MXQ, Ramnagar Rating: 4.9"
Swaad Family Restaurant Veg Non veg,Indian,"Khed Shivapur Baug, Pune Bangalore Highway, Khed Shivapur Ramnagar., Pune",3.3,18.3519096,73.85275680000001,+91 87888 79333,318.0,,3.54,"Swaad Family Restaurant Veg Non veg Indian Khed Shivapur Baug, Pune Bangalore Highway, Khed Shivapur Ramnagar., Pune Rating: 3.3"
"Hotel Chul Mutton - Sagar Takawale Group of Hotels, Pune - Satara Road, Near Kailas Bhel, Khed Shivapur, Pune",Indian,"besides Kailas Express Inn, Opposite Konde Petrol Pump Khed Shivapur, Pune - Satara Rd, Pune",4.6,18.3555942,73.8524999,+91 86868 85555,8679.0,,4.6,"Hotel Chul Mutton - Sagar Takawale Group of Hotels, Pune - Satara Road, Near Kailas Bhel, Khed Shivapur, Pune Indian besides Kailas Express Inn, Opposite Konde Petrol Pump Khed Shivapur, Pune - Satara Rd, Pune Rating: 4.6"
"Hotel Laxmi,",Indian,"9V53+VGJ, Pune -Satara Road, khedshivapur, A/p Velu, Tal -Bhor Dist, Pune",4.8,18.3597041,73.8537558,+91 84460 83264,18.0,,4.36,"Hotel Laxmi, Indian 9V53+VGJ, Pune -Satara Road, khedshivapur, A/p Velu, Tal -Bhor Dist, Pune Rating: 4.8"
Rohit Wadewale,Indian,"9V73+6JR, Pune Banglore Highway, Velu Phata, Tal Bhor, Pune",3.3,18.3631074,73.85402309999999,+91 89753 36680,34.0,https://rohitwadewale.com/,4.03,"Rohit Wadewale Indian 9V73+6JR, Pune Banglore Highway, Velu Phata, Tal Bhor, Pune Rating: 3.3"
Someshwar Misal and Bhel,Indian,"9V23+J4C, Ramnagar",5.0,18.3515719,73.8526844,Not Available,1.0,,4.29,"Someshwar Misal and Bhel Indian 9V23+J4C, Ramnagar Rating: 5.0"
Trupti Authentic Indian Veg,Indian,"A/P Shivare,next to, banglore higway, Khed-Shivapur Toll Plaza, Pune",3.6,18.319777,73.85879,+91 90961 42403,3884.0,,3.62,"Trupti Authentic Indian Veg Indian A/P Shivare,next to, banglore higway, Khed-Shivapur Toll Plaza, Pune Rating: 3.6"
Hotel Kandil,Indian,"Kasurdi fata,khed shivapur 8VV3+79Q Satara road , Mumbai, beglore highway, Pune",4.2,18.3432216,73.8534749,+91 90110 85766,912.0,,4.21,"Hotel Kandil Indian Kasurdi fata,khed shivapur 8VV3+79Q Satara road , Mumbai, beglore highway, Pune Rating: 4.2"
Sudama Bhel & South Indian Corner,Indian,"Sudama Bhel and South Indian Corner, near Khed-Shivapur Toll Plaza, Khed Shivapur",5.0,18.3327498,73.8522835,Not Available,16.0,,4.38,"Sudama Bhel & South Indian Corner Indian Sudama Bhel and South Indian Corner, near Khed-Shivapur Toll Plaza, Khed Shivapur Rating: 5.0"
Hotel puneri sea food and mutton bhakri,Indian,"Mumbai Hwy, Ramnagar",4.5,18.3441102,73.85177999999999,Not Available,522.0,,4.47,"Hotel puneri sea food and mutton bhakri Indian Mumbai Hwy, Ramnagar Rating: 4.5"
Hotel Maratha Gaoran,Indian,"8VF4+H4J, Pune",4.1,18.3239308,73.85528930000001,Not Available,46.0,,4.23,"Hotel Maratha Gaoran Indian 8VF4+H4J, Pune Rating: 4.1"
Bhiwandi Darbar,Indian,"8VV3+83, Khed Shivapur, Ramnagar",3.6,18.3433125,73.8526875,+91 72788 23823,1096.0,,3.66,"Bhiwandi Darbar Indian 8VV3+83, Khed Shivapur, Ramnagar Rating: 3.6"
Hotel Jagdamba,Indian,Pune Banglore Highway KhedShivapur,4.2,18.3450314,73.85134590000001,+91 97623 12436,38952.0,,4.2,Hotel Jagdamba Indian Pune Banglore Highway KhedShivapur Rating: 4.2
Joshi Wadewale - Khed Shivapur,Indian,"S No 931, Near Khed Shivapur, Pune-Banglore, Highway, Pune",3.3,18.3375589,73.8534581,+91 97672 21010,877.0,http://www.joshiwadewale.co.in/,3.4,"Joshi Wadewale - Khed Shivapur Indian S No 931, Near Khed Shivapur, Pune-Banglore, Highway, Pune Rating: 3.3"
Joshi Wadewale - Khed Shivapur Toll Plaza,Indian,"SR No.780 Khed Shivapur, near Toll Plaza, Pune",3.1,18.3375089,73.8534681,Not Available,588.0,http://www.joshiwadewale.co.in/,3.27,"Joshi Wadewale - Khed Shivapur Toll Plaza Indian SR No.780 Khed Shivapur, near Toll Plaza, Pune Rating: 3.1"
